,trade,date,position,price,symbol,quantity,capital
1835,0,2012-04-02,1,16.149202346801758,GOOGL,326,98794.67182826996
1836,0,2012-04-02,1,18.657777786254883,AAPL,533,104952.76602935791
1837,0,2012-04-02,-1,16.281429290771484,NFLX,270,99818.73977661133
1838,0,2012-04-02,1,25.69411277770996,MSFT,235,99597.56718444824
1839,0,2012-04-02,-1,9.90250015258789,AMZN,575,99783.02233695984
1840,0,2012-04-03,1,16.041858673095703,GOOGL,326,98759.67779064178
1841,0,2012-04-03,-1,9.982999801635742,AMZN,575,99736.73503875732
1842,0,2012-04-03,-1,16.137142181396484,NFLX,270,99857.69729614258
1843,0,2012-04-03,1,18.98017692565918,AAPL,533,105124.6047706604
1844,0,2012-04-03,1,25.415613174438477,MSFT,235,99532.11977767944
1845,0,2012-04-04,-1,9.69950008392334,AMZN,575,99899.74737644196
1846,0,2012-04-04,1,18.829084396362305,AAPL,533,105044.07245254517
1847,0,2012-04-04,1,24.834726333618164,MSFT,235,99395.61137008667
1848,0,2012-04-04,-1,15.751428604125977,NFLX,270,99961.83996200562
1849,0,2012-04-04,1,15.85538387298584,GOOGL,326,98698.88700580597
1850,0,2012-04-05,-1,9.719499588012695,AMZN,575,99888.24766159058
1851,0,2012-04-05,1,25.081405639648438,MSFT,235,99453.58100700378
1852,0,2012-04-05,1,15.784738540649414,GOOGL,326,98675.8566274643
1853,0,2012-04-05,-1,15.785714149475098,NFLX,270,99952.58286476135
1854,0,2012-04-05,1,19.111684799194336,AAPL,533,105194.69846725464
1855,0,2012-04-09,1,15.74779224395752,GOOGL,326,98663.81213474274
1856,0,2012-04-09,-1,9.593500137329102,AMZN,575,99960.69734573364
1857,0,2012-04-09,1,24.747196197509766,MSFT,235,99375.0417881012
1858,0,2012-04-09,-1,15.239999771118164,NFLX,270,100099.92574691772
1859,0,2012-04-09,1,19.18858528137207,AAPL,533,105235.68642425537
1860,0,2012-04-10,-1,9.348999977111816,AMZN,575,100101.28493785858
1861,0,2012-04-10,-1,14.5600004196167,NFLX,270,100283.52557182312
1862,0,2012-04-10,1,18.953643798828125,AAPL,533,105110.46261405945
1863,0,2012-04-10,1,24.245891571044922,MSFT,235,99257.23520088196
1864,0,2012-04-10,1,15.648439407348633,GOOGL,326,98631.42311000824
1865,0,2012-04-11,-1,9.398500442504883,AMZN,575,100072.82217025757
1866,0,2012-04-11,1,24.150405883789062,MSFT,235,99234.79606437683
1867,0,2012-04-11,-1,14.258570671081543,NFLX,270,100364.91160392761
1868,0,2012-04-11,1,18.88608741760254,AAPL,533,105074.45506286621
1869,0,2012-04-11,1,15.875604629516602,GOOGL,326,98705.478972435
1870,0,2012-04-12,1,16.251300811767578,GOOGL,326,98827.95592784882
1871,0,2012-04-12,1,24.651708602905273,MSFT,235,99352.60220336914
1872,0,2012-04-12,1,18.782636642456055,AAPL,533,105019.31579971313
1873,0,2012-04-12,-1,9.534500122070312,AMZN,575,99994.62235450745
1874,0,2012-04-12,-1,14.894286155700684,NFLX,270,100193.26842308044
1875,0,2012-04-13,-1,14.881428718566895,NFLX,270,100196.73993110657
1876,0,2012-04-13,-1,9.42300033569336,AMZN,575,100058.7347316742
1877,0,2012-04-13,1,24.51642608642578,MSFT,235,99320.81081199646
1878,0,2012-04-13,1,15.592022895812988,GOOGL,326,98613.03132724762
1879,0,2012-04-13,1,18.25364112854004,AAPL,533,104737.3611907959
1880,0,2012-04-16,1,24.731285095214844,MSFT,235,99371.30267906189
1881,0,2012-04-16,1,17.496625900268555,AAPL,533,104333.8720741272
1882,0,2012-04-16,-1,9.274999618530273,AMZN,575,100143.83514404297
1883,0,2012-04-16,-1,14.449999809265137,NFLX,270,100313.22573661804
1884,0,2012-04-16,1,15.129454612731934,GOOGL,326,98462.2340669632
1885,0,2012-04-17,1,15.216825485229492,GOOGL,326,98490.7169713974
1886,0,2012-04-17,1,18.388450622558594,AAPL,533,104809.21465110779
1887,0,2012-04-17,-1,15.28857135772705,NFLX,270,100086.81141853333
1888,0,2012-04-17,-1,9.419500350952148,AMZN,575,100060.74722290039
1889,0,2012-04-17,1,25.017745971679688,MSFT,235,99438.62098503113
1890,0,2012-04-18,-1,15.279999732971191,NFLX,270,100089.1257572174
1891,0,2012-04-18,1,24.77903175354004,MSFT,235,99382.52314376831
1892,0,2012-04-18,1,18.347434997558594,AAPL,533,104787.35332298279
1893,0,2012-04-18,-1,9.553500175476074,AMZN,575,99983.69732379913
1894,0,2012-04-18,1,15.16390323638916,GOOGL,326,98473.46431827545
1895,0,2012-04-19,1,17.71708869934082,AAPL,533,104451.37874603271
1896,0,2012-04-19,-1,15.29857063293457,NFLX,270,100084.1116142273
1897,0,2012-04-19,-1,9.555000305175781,AMZN,575,99982.8347492218
1898,0,2012-04-19,1,14.96045207977295,GOOGL,326,98407.13924121857
1899,0,2012-04-19,1,24.675579071044922,MSFT,235,99358.21176338196
1900,0,2012-04-20,1,14.879571914672852,GOOGL,326,98380.77230739594
1901,0,2012-04-20,-1,15.158571243286133,NFLX,270,100121.91144943237
1902,0,2012-04-20,-1,9.49899959564209,AMZN,575,100015.03515720367
1903,0,2012-04-20,1,17.280982971191406,AAPL,533,104218.93439292908
1904,0,2012-04-20,1,25.79755973815918,MSFT,235,99621.87722015381
1905,0,2012-04-23,1,25.558847427368164,MSFT,235,99565.77982711792
1906,0,2012-04-23,-1,14.54857063293457,NFLX,270,100286.6116142273
1907,0,2012-04-23,-1,9.411999702453613,AMZN,575,100065.06009578705
1908,0,2012-04-23,1,14.918015480041504,GOOGL,326,98393.30490970612
1909,0,2012-04-23,1,17.242382049560547,AAPL,533,104198.36010169983
1910,0,2012-04-24,-1,9.516500473022461,AMZN,575,100004.97215270996
1911,0,2012-04-24,1,25.399696350097656,MSFT,235,99528.37932395935
1912,0,2012-04-24,1,15.009631156921387,GOOGL,326,98423.17162036896
1913,0,2012-04-24,-1,12.525713920593262,NFLX,270,100832.78292655945
1914,0,2012-04-24,1,16.897953033447266,AAPL,533,104014.77943611145
1915,0,2012-04-25,1,18.397491455078125,AAPL,533,104814.0334148407
1916,0,2012-04-25,-1,12.335714340209961,NFLX,270,100884.08281326294
1917,0,2012-04-25,1,25.62250328063965,MSFT,235,99580.73895263672
1918,0,2012-04-25,-1,9.720999717712402,AMZN,575,99887.38508701324
1919,0,2012-04-25,1,15.220569610595703,GOOGL,326,98491.93755626678
1920,0,2012-04-26,1,18.3281307220459,AAPL,533,104777.06414413452
1921,0,2012-04-26,-1,12.152856826782227,NFLX,270,100933.45434188843
1922,0,2012-04-26,1,15.364108085632324,GOOGL,326,98538.73109912872
1923,0,2012-04-26,-1,9.799500465393066,AMZN,575,99842.24715709686
1924,0,2012-04-26,1,25.550884246826172,MSFT,235,99563.90847969055
1925,0,2012-04-27,-1,11.962857246398926,NFLX,270,100984.75422859192
1926,0,2012-04-27,-1,11.342499732971191,AMZN,575,98955.02257823944
1927,0,2012-04-27,1,15.351876258850098,GOOGL,326,98534.74352359772
1928,0,2012-04-27,1,25.447446823120117,MSFT,235,99539.60068511963
1929,0,2012-04-27,1,18.186376571655273,AAPL,533,104701.50918197632
1930,0,2012-04-30,1,25.479272842407227,MSFT,235,99547.0797996521
1931,0,2012-04-30,1,17.612741470336914,AAPL,533,104395.76167297363
1932,0,2012-04-30,1,15.098998069763184,GOOGL,326,98452.30523395538
1933,0,2012-04-30,-1,11.44857120513916,NFLX,270,101123.61145973206
1934,0,2012-04-30,-1,11.595000267028809,AMZN,575,98809.83477115631
1935,0,2012-05-01,-1,11.622857093811035,NFLX,270,101076.55426979065
1936,0,2012-05-01,1,25.4713134765625,MSFT,235,99545.20934867859
1937,0,2012-05-01,1,17.556941986083984,AAPL,533,104366.02054786682
1938,0,2012-05-01,1,15.088515281677246,GOOGL,326,98448.88784503937
1939,0,2012-05-01,-1,11.501999855041504,AMZN,575,98863.31000804901
1940,0,2012-05-02,1,17.673057556152344,AAPL,533,104427.91014671326
1941,0,2012-05-02,1,15.159160614013672,GOOGL,326,98471.91822338104
1942,0,2012-05-02,-1,11.747142791748047,NFLX,270,101042.99713134766
1943,0,2012-05-02,-1,11.512499809265137,AMZN,575,98857.27253437042
1944,0,2012-05-02,1,25.304201126098633,MSFT,235,99505.93794631958
1945,0,2012-05-03,1,25.272382736206055,MSFT,235,99498.46062469482
1946,0,2012-05-03,1,15.253021240234375,GOOGL,326,98502.51678752899
1947,0,2012-05-03,1,17.547590255737305,AAPL,533,104361.03607559204
1948,0,2012-05-03,-1,11.47249984741211,AMZN,575,98880.27251243591
1949,0,2012-05-03,-1,10.852856636047363,NFLX,270,101284.45439338684
1950,0,2012-05-04,-1,10.44857120513916,NFLX,270,101393.61145973206
1951,0,2012-05-04,1,17.047840118408203,AAPL,533,104094.66925239563
1952,0,2012-05-04,1,14.902288436889648,GOOGL,326,98388.17789363861
1953,0,2012-05-04,1,24.651708602905273,MSFT,235,99352.60220336914
1954,0,2012-05-04,-1,11.19950008392334,AMZN,575,99037.24737644196
1955,0,2012-05-07,1,17.1754207611084,AAPL,533,104162.66973495483
1956,0,2012-05-07,-1,11.258000373840332,AMZN,575,99003.60970973969
1957,0,2012-05-07,1,24.38912010192871,MSFT,235,99290.89390563965
1958,0,2012-05-07,1,15.166399002075195,GOOGL,326,98474.2779378891
1959,0,2012-05-07,-1,10.492856979370117,NFLX,270,101381.6543006897
1960,0,2012-05-08,1,15.29720687866211,GOOGL,326,98516.92130565643
1961,0,2012-05-08,-1,10.398571014404297,NFLX,270,101407.11151123047
1962,0,2012-05-08,1,17.136211395263672,AAPL,533,104141.7711429596
1963,0,2012-05-08,-1,11.194999694824219,AMZN,575,99039.83510017395
1964,0,2012-05-08,1,24.26975440979004,MSFT,235,99262.84296798706
1965,0,2012-05-09,1,24.47665023803711,MSFT,235,99311.46348762512
1966,0,2012-05-09,-1,11.14900016784668,AMZN,575,99066.28482818604
1967,0,2012-05-09,1,17.166379928588867,AAPL,533,104157.85097122192
1968,0,2012-05-09,1,15.206340789794922,GOOGL,326,98487.29896068573
1969,0,2012-05-09,-1,10.621429443359375,NFLX,270,101346.9397354126
1970,0,2012-05-10,-1,10.34571361541748,NFLX,270,101421.38300895691
1971,0,2012-05-10,-1,11.334500312805176,AMZN,575,98959.6222448349
1972,0,2012-05-10,1,17.206789016723633,AAPL,533,104179.38901519775
1973,0,2012-05-10,1,24.460737228393555,MSFT,235,99307.72393035889
1974,0,2012-05-10,1,15.318925857543945,GOOGL,326,98524.00169277191
1975,0,2012-05-11,-1,11.054286003112793,NFLX,270,101230.06846427917
1976,0,2012-05-11,1,24.794939041137695,MSFT,235,99386.26135635376
1977,0,2012-05-11,1,15.108485221862793,GOOGL,326,98455.39804553986
1978,0,2012-05-11,-1,11.383999824523926,AMZN,575,98931.16002559662
1979,0,2012-05-11,1,17.091882705688477,AAPL,533,104118.14395141602
1980,0,2012-05-14,1,15.077780723571777,GOOGL,326,98445.38837909698
1981,0,2012-05-14,-1,10.994285583496094,NFLX,270,101246.26857757568
1982,0,2012-05-14,1,16.83582305908203,AAPL,533,103981.66415977478
1983,0,2012-05-14,-1,11.146499633789062,AMZN,575,99067.72263526917
1984,0,2012-05-14,1,24.412996292114258,MSFT,235,99296.50481033325
1985,0,2012-05-15,-1,11.068571090698242,NFLX,270,101226.2114906311
1986,0,2012-05-15,1,24.196727752685547,MSFT,235,99245.6817035675
1987,0,2012-05-15,1,15.255268096923828,GOOGL,326,98503.24926280975
1988,0,2012-05-15,1,16.683517456054688,AAPL,533,103900.4852733612
1989,0,2012-05-15,-1,11.219499588012695,AMZN,575,99025.74766159058
1990,16,2012-05-16,1,11.20300006866455,AMZN,446,99035.23488521576
1991,0,2012-05-16,1,23.94843864440918,MSFT,235,99187.33376312256
1992,16,2012-05-16,1,11.20300006866455,AMZN,575,99035.23488521576
1993,0,2012-05-16,-1,10.600000381469727,NFLX,270,101352.7255821228
1994,0,2012-05-16,1,16.469680786132812,AAPL,533,103786.51032829285
1995,0,2012-05-16,1,15.700113296508789,GOOGL,326,98648.26879787445
1996,0,2012-05-17,1,15.98833179473877,AAPL,533,103529.95131587982
1997,0,2012-05-17,1,10.918000221252441,AMZN,446,98908.12495326996
1998,0,2012-05-17,1,15.553328514099121,GOOGL,326,98600.4169588089
1999,0,2012-05-17,1,23.80426597595215,MSFT,235,99153.45318603516
2000,0,2012-05-17,-1,10.281429290771484,NFLX,270,101438.73977661133
2001,0,2012-05-18,1,15.996172904968262,AAPL,533,103534.13062763214
2002,0,2012-05-18,-1,9.994285583496094,NFLX,270,101516.26857757568
2003,0,2012-05-18,1,23.443843841552734,MSFT,235,99068.7539844513
2004,0,2012-05-18,1,14.987913131713867,GOOGL,326,98416.0915441513
2005,0,2012-05-18,1,10.692500114440918,AMZN,446,98807.55190563202
2006,0,2012-05-21,-1,10.248571395874023,NFLX,270,101447.61140823364
2007,0,2012-05-21,1,16.928112030029297,AAPL,533,104030.85418128967
2008,0,2012-05-21,1,23.828296661376953,MSFT,235,99159.10039710999
2009,0,2012-05-21,1,10.905500411987305,AMZN,446,98902.55003833771
2010,0,2012-05-21,1,15.330158233642578,GOOGL,326,98527.66344738007
2011,0,2012-05-22,1,16.798126220703125,AAPL,533,103961.57174491882
2012,0,2012-05-22,1,23.8363094329834,MSFT,235,99160.9833984375
2013,0,2012-05-22,-1,9.672857284545898,NFLX,270,101603.05421829224
2014,0,2012-05-22,1,10.766500473022461,AMZN,446,98840.55606555939
2015,0,2012-05-22,1,14.99789810180664,GOOGL,326,98419.34664440155
2016,0,2012-05-23,1,15.214079856872559,GOOGL,326,98489.82189655304
2017,0,2012-05-23,1,23.315690994262695,MSFT,235,99038.63806533813
2018,0,2012-05-23,-1,10.272856712341309,NFLX,270,101441.05437278748
2019,0,2012-05-23,1,10.86400032043457,AMZN,446,98884.04099750519
2020,0,2012-05-23,1,17.207992553710938,AAPL,533,104180.03050041199
2021,0,2012-05-24,1,15.069293022155762,GOOGL,326,98442.62138843536
2022,0,2012-05-24,1,17.049955368041992,AAPL,533,104095.79668045044
2023,0,2012-05-24,1,10.76200008392334,AMZN,446,98838.54889202118
2024,0,2012-05-24,1,23.283653259277344,MSFT,235,99031.10919761658
2025,0,2012-05-24,-1,10.03857135772705,NFLX,270,101504.31141853333
2026,0,2012-05-25,1,16.95857048034668,AAPL,533,104047.08853530884
2027,0,2012-05-25,1,10.644499778747559,AMZN,446,98786.14375591278
2028,0,2012-05-25,1,23.275646209716797,MSFT,235,99029.22754096985
2029,0,2012-05-25,1,14.766488075256348,GOOGL,326,98343.90697574615
2030,0,2012-05-25,-1,10.031429290771484,NFLX,270,101506.23977661133
2031,0,2012-05-29,1,17.259565353393555,AAPL,533,104207.51880264282
2032,0,2012-05-29,1,23.67612075805664,MSFT,235,99123.33905982971
2033,0,2012-05-29,1,14.83663558959961,GOOGL,326,98366.77506542206
2034,0,2012-05-29,1,10.737500190734863,AMZN,446,98827.62193965912
2035,0,2012-05-29,-1,9.920000076293945,NFLX,270,101536.32566452026
2036,0,2012-05-30,1,17.46767234802246,AAPL,533,104318.43983078003
2037,0,2012-05-30,1,10.46150016784668,AMZN,446,98704.52592945099
2038,0,2012-05-30,1,14.684110641479492,GOOGL,326,98317.0519323349
2039,0,2012-05-30,-1,9.619999885559082,NFLX,270,101617.32571601868
2040,0,2012-05-30,1,23.49990463256836,MSFT,235,99081.92827033997
2041,0,2012-05-31,1,14.500130653381348,GOOGL,326,98257.0744562149
2042,0,2012-05-31,1,23.379758834838867,MSFT,235,99053.69400787354
2043,0,2012-05-31,1,10.645500183105469,AMZN,446,98786.58993625641
2044,0,2012-05-31,-1,9.062856674194336,NFLX,270,101767.75438308716
2045,0,2012-05-31,1,17.42424201965332,AAPL,533,104295.29146575928
2046,0,2012-06-01,1,14.253495216369629,GOOGL,326,98176.67130374908
2047,0,2012-06-01,-1,8.992856979370117,NFLX,270,101786.6543006897
2048,0,2012-06-01,1,10.41100025177002,AMZN,446,98682.0029668808
2049,0,2012-06-01,1,16.919361114501953,AAPL,533,104026.1899433136
2050,0,2012-06-01,1,22.78706169128418,MSFT,235,98914.41017913818
2051,0,2012-06-04,1,10.728500366210938,AMZN,446,98823.60801792145
2052,0,2012-06-04,1,22.86715316772461,MSFT,235,98933.23167610168
2053,0,2012-06-04,1,14.443464279174805,GOOGL,326,98238.60121822357
2054,0,2012-06-04,-1,9.285714149475098,NFLX,270,101707.58286476135
2055,0,2012-06-04,1,17.018882751464844,AAPL,533,104079.23497581482
2056,0,2012-06-05,1,16.974857330322266,AAPL,533,104055.76942634583
2057,0,2012-06-05,-1,9.261428833007812,NFLX,270,101714.13990020752
2058,0,2012-06-05,1,14.239266395568848,GOOGL,326,98172.03270816803
2059,0,2012-06-05,1,10.660499572753906,AMZN,446,98793.27966403961
2060,0,2012-06-05,1,22.835121154785156,MSFT,235,98925.70415306091
2061,0,2012-06-06,1,10.881999969482422,AMZN,446,98892.06884098053
2062,0,2012-06-06,1,14.492892265319824,GOOGL,326,98254.71474170685
2063,0,2012-06-06,-1,9.411429405212402,NFLX,270,101673.63974571228
2064,0,2012-06-06,1,23.50791358947754,MSFT,235,99083.81037521362
2065,0,2012-06-06,1,17.235139846801758,AAPL,533,104194.5000076294
2066,0,2012-06-07,1,14.434477806091309,GOOGL,326,98235.67162799835
2067,0,2012-06-07,1,17.242982864379883,AAPL,533,104198.68033599854
2068,0,2012-06-07,-1,9.234286308288574,NFLX,270,101721.46838188171
2069,0,2012-06-07,1,10.9399995803833,AMZN,446,98917.93666744232
2070,0,2012-06-07,1,23.411794662475586,MSFT,235,99061.22242736816
2071,0,2012-06-08,1,14.489896774291992,GOOGL,326,98253.73821163177
2072,0,2012-06-08,-1,9.377142906188965,NFLX,270,101682.89710044861
2073,0,2012-06-08,1,17.50235366821289,AAPL,533,104336.92497444153
2074,0,2012-06-08,1,10.923999786376953,AMZN,446,98910.80075931549
2075,0,2012-06-08,1,23.74819564819336,MSFT,235,99140.27665901184
2076,0,2012-06-11,1,14.191585540771484,GOOGL,326,98156.48874950409
2077,0,2012-06-11,-1,9.0,NFLX,270,101784.72568511963
2078,0,2012-06-11,1,17.22639274597168,AAPL,533,104189.83780288696
2079,0,2012-06-11,1,10.824999809265137,AMZN,446,98866.64676952362
2080,0,2012-06-11,1,23.147493362426758,MSFT,235,98999.11162185669
2081,0,2012-06-12,1,23.459856033325195,MSFT,235,99072.51684951782
2082,0,2012-06-12,-1,9.002857208251953,NFLX,270,101783.9542388916
2083,0,2012-06-12,1,17.376890182495117,AAPL,533,104270.05293655396
2084,0,2012-06-12,1,10.821000099182129,AMZN,446,98864.8628988266
2085,0,2012-06-12,1,14.106710433959961,GOOGL,326,98128.81946468353
2086,0,2012-06-13,-1,8.975713729858398,NFLX,270,101791.28297805786
2087,0,2012-06-13,1,14.006608963012695,GOOGL,326,98096.18638515472
2088,0,2012-06-13,1,10.736499786376953,AMZN,446,98827.17575931549
2089,0,2012-06-13,1,17.256244659423828,AAPL,533,104205.74887275696
2090,0,2012-06-13,1,23.331714630126953,MSFT,235,99042.40361976624
2091,0,2012-06-14,1,17.237239837646484,AAPL,533,104195.61930274963
2092,0,2012-06-14,-1,8.95142936706543,NFLX,270,101797.83975601196
2093,0,2012-06-14,1,10.72249984741211,AMZN,446,98820.93178653717
2094,0,2012-06-14,1,23.49990463256836,MSFT,235,99081.92827033997
2095,0,2012-06-14,1,13.955683708190918,GOOGL,326,98079.58475208282
2096,0,2012-06-15,-1,9.398571014404297,NFLX,270,101677.11151123047
2097,0,2012-06-15,1,14.0919828414917,GOOGL,326,98124.01826953888
2098,0,2012-06-15,1,24.0445556640625,MSFT,235,99209.92126274109
2099,0,2012-06-15,1,10.917499542236328,AMZN,446,98907.90165042877
2100,0,2012-06-15,1,17.315662384033203,AAPL,533,104237.41851997375
2101,0,2012-06-18,1,17.667022705078125,AAPL,533,104424.6935710907
2102,0,2012-06-18,1,11.133000373840332,AMZN,446,99004.01502132416
2103,0,2012-06-18,-1,9.532856941223145,NFLX,270,101640.85431098938
2104,0,2012-06-18,1,23.90037727355957,MSFT,235,99176.0393409729
2105,0,2012-06-18,1,14.250249862670898,GOOGL,326,98175.6133184433
2106,0,2012-06-19,1,11.201499938964844,AMZN,446,99034.56582736969
2107,0,2012-06-19,1,17.716190338134766,AAPL,533,104450.89991950989
2108,0,2012-06-19,1,24.589208602905273,MSFT,235,99337.91470336914
2109,0,2012-06-19,1,14.516857147216797,GOOGL,326,98262.52729320526
2110,0,2012-06-19,-1,9.975713729858398,NFLX,270,101521.28297805786
2111,0,2012-06-20,1,17.665817260742188,AAPL,533,104424.05106925964
2112,0,2012-06-20,1,11.151000022888184,AMZN,446,99012.0428647995
2113,0,2012-06-20,1,24.77342414855957,MSFT,235,99381.2053565979
2114,0,2012-06-20,1,14.416504859924316,GOOGL,326,98229.81244754791
2115,0,2012-06-20,-1,9.737142562866211,NFLX,270,101585.69719314575
2116,0,2012-06-21,1,17.422426223754883,AAPL,533,104294.32364654541
2117,0,2012-06-21,1,24.14066505432129,MSFT,235,99232.5069694519
2118,0,2012-06-21,-1,9.40571403503418,NFLX,270,101675.1828956604
2119,17,2012-06-21,-1,14.109456062316895,GOOGL,354,98129.7145395279
2120,17,2012-06-21,-1,14.109456062316895,GOOGL,326,98129.7145395279
2121,0,2012-06-21,1,11.028499603271484,AMZN,446,98957.40767765045
2122,0,2012-06-22,-1,9.694286346435547,NFLX,270,101597.26837158203
2123,0,2012-06-22,1,24.589208602905273,MSFT,235,99337.91470336914
2124,0,2012-06-22,-1,14.265975952148438,GOOGL,354,98074.30649852753
2125,0,2012-06-22,1,11.107999801635742,AMZN,446,98992.86476612091
2126,0,2012-06-22,1,17.556034088134766,AAPL,533,104365.53663825989
2127,0,2012-06-25,1,17.21432876586914,AAPL,533,104183.40770149231
2128,0,2012-06-25,-1,13.99687385559082,GOOGL,354,98169.56864070892
2129,0,2012-06-25,1,23.92441177368164,MSFT,235,99181.68744850159
2130,0,2012-06-25,-1,9.575714111328125,NFLX,270,101629.28287506104
2131,0,2012-06-25,1,11.003499984741211,AMZN,446,98946.25784778595
2132,0,2012-06-26,1,17.25232696533203,AAPL,533,104203.66074180603
2133,0,2012-06-26,1,24.0445556640625,MSFT,235,99209.92126274109
2134,0,2012-06-26,-1,9.54285717010498,NFLX,270,101638.15424919128
2135,0,2012-06-26,-1,14.096226692199707,GOOGL,354,98134.39773654938
2136,0,2012-06-26,1,11.280500411987305,AMZN,446,99069.80003833771
2137,0,2012-06-27,1,24.16469955444336,MSFT,235,99238.15507698059
2138,0,2012-06-27,1,17.326820373535156,AAPL,533,104243.3657283783
2139,0,2012-06-27,1,11.281000137329102,AMZN,446,99070.02291584015
2140,0,2012-06-27,-1,14.211556434631348,GOOGL,354,98093.57100772858
2141,0,2012-06-27,-1,9.498571395874023,NFLX,270,101650.11140823364
2142,0,2012-06-28,1,11.065500259399414,AMZN,446,98973.90997028351
2143,0,2012-06-28,-1,9.622857093811035,NFLX,270,101616.55426979065
2144,0,2012-06-28,1,17.16245460510254,AAPL,533,104155.75877380371
2145,0,2012-06-28,-1,14.086990356445312,GOOGL,354,98137.66739940643
2146,0,2012-06-28,1,23.95644187927246,MSFT,235,99189.21452331543
2147,0,2012-06-29,1,17.613344192504883,AAPL,533,104396.08292388916
2148,0,2012-06-29,-1,14.4804105758667,GOOGL,354,97998.39664173126
2149,0,2012-06-29,1,24.5010986328125,MSFT,235,99317.20886039734
2150,0,2012-06-29,1,11.417499542236328,AMZN,446,99130.90165042877
2151,0,2012-06-29,-1,9.784285545349121,NFLX,270,101572.96858787537
2152,0,2012-07-02,1,24.47706413269043,MSFT,235,99311.56075286865
2153,0,2012-07-02,1,11.465999603271484,AMZN,446,99152.53267765045
2154,0,2012-07-02,-1,14.490395545959473,GOOGL,354,97994.86196231842
2155,0,2012-07-02,1,17.870302200317383,AAPL,533,104533.04154205322
2156,0,2012-07-02,-1,9.692856788635254,NFLX,270,101597.65435218811
2157,0,2012-07-03,-1,14.674124717712402,GOOGL,354,97929.82183551788
2158,0,2012-07-03,1,18.078109741210938,AAPL,533,104643.80296134949
2159,0,2012-07-03,-1,10.291428565979004,NFLX,270,101436.0399723053
2160,0,2012-07-03,1,24.637258529663086,MSFT,235,99349.20643615723
2161,0,2012-07-03,1,11.476499557495117,AMZN,446,99157.21565723419
2162,0,2012-07-05,-1,11.674285888671875,NFLX,270,101062.66849517822
2163,0,2012-07-05,-1,14.876078605651855,GOOGL,354,97858.33015918732
2164,0,2012-07-05,1,24.589208602905273,MSFT,235,99337.91470336914
2165,0,2012-07-05,1,18.39569091796875,AAPL,533,104813.0737285614
2166,0,2012-07-05,1,11.352999687194824,AMZN,446,99102.13471508026
2167,0,2012-07-06,-1,11.69857120513916,NFLX,270,101056.11145973206
2168,0,2012-07-06,-1,14.627942085266113,GOOGL,354,97946.17048740387
2169,0,2012-07-06,1,11.2524995803833,AMZN,446,99057.31166744232
2170,0,2012-07-06,1,24.180713653564453,MSFT,235,99241.91839027405
2171,0,2012-07-06,1,18.27324104309082,AAPL,533,104747.80794525146
2172,0,2012-07-09,1,18.514820098876953,AAPL,533,104876.56958198547
2173,0,2012-07-09,1,24.028533935546875,MSFT,235,99206.15615653992
2174,0,2012-07-09,1,11.2524995803833,AMZN,446,99057.31166744232
2175,0,2012-07-09,-1,11.855713844299316,NFLX,270,101013.68294715881
2176,0,2012-07-09,-1,14.628691673278809,GOOGL,354,97945.90513324738
2177,0,2012-07-10,1,23.82028579711914,MSFT,235,99157.2178440094
2178,0,2012-07-10,1,10.975000381469727,AMZN,446,98933.54702472687
2179,0,2012-07-10,-1,11.46142864227295,NFLX,270,101120.13995170593
2180,0,2012-07-10,-1,14.521100997924805,GOOGL,354,97983.9922323227
2181,0,2012-07-10,1,18.343509674072266,AAPL,533,104785.26112556458
2182,0,2012-07-11,1,18.229501724243164,AAPL,533,104724.49488830566
2183,0,2012-07-11,-1,14.258736610412598,GOOGL,354,98076.86922550201
2184,0,2012-07-11,1,23.467870712280273,MSFT,235,99074.40029907227
2185,0,2012-07-11,1,10.918499946594238,AMZN,446,98908.3478307724
2186,0,2012-07-11,-1,11.662857055664062,NFLX,270,101065.75428009033
2187,0,2012-07-12,1,18.062725067138672,AAPL,533,104635.60293006897
2188,0,2012-07-12,1,10.767999649047852,AMZN,446,98841.22469806671
2189,0,2012-07-12,-1,14.241012573242188,GOOGL,354,98083.14353466034
2190,0,2012-07-12,1,22.931236267089844,MSFT,235,98948.29120445251
2191,0,2012-07-12,-1,12.138570785522461,NFLX,270,100937.31157302856
2192,0,2012-07-13,-1,14.391790390014648,GOOGL,354,98029.76818752289
2193,0,2012-07-13,-1,12.128570556640625,NFLX,270,100940.01163482666
2194,0,2012-07-13,1,10.919500350952148,AMZN,446,98908.79401111603
2195,0,2012-07-13,1,18.245798110961914,AAPL,533,104733.18086242676
2196,0,2012-07-13,1,23.53995132446289,MSFT,235,99091.33924293518
2197,0,2012-07-16,-1,14.351849555969238,GOOGL,354,98043.90724277496
2198,0,2012-07-16,-1,11.854286193847656,NFLX,270,101014.06841278076
2199,0,2012-07-16,1,10.80049991607666,AMZN,446,98855.71981716156
2200,0,2012-07-16,1,23.58000373840332,MSFT,235,99100.75156021118
2201,0,2012-07-16,1,18.304304122924805,AAPL,533,104764.36456680298
2202,0,2012-07-17,-1,11.682856559753418,NFLX,270,101060.3544139862
2203,0,2012-07-17,1,10.846500396728516,AMZN,446,98876.23603153229
2204,0,2012-07-17,-1,14.39703369140625,GOOGL,354,98027.91205883026
2205,0,2012-07-17,1,18.305206298828125,AAPL,533,104764.84542655945
2206,0,2012-07-17,1,23.756208419799805,MSFT,235,99142.15966033936
